item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,3,unambiguous,long,comma,nonfinal,10,9,activity,11.959293365478516
critical,3,unambiguous,long,comma,nonfinal,10,10,quieted,17.921858191490173
critical,3,unambiguous,long,comma,nonfinal,10,11,down,3.277587413787842
critical,3,unambiguous,long,comma,nonfinal,10,12,quickly.,11.331460237503052
critical,3,unambiguous,short,comma,nonfinal,7,0,When,15.87193489074707
critical,3,unambiguous,short,comma,nonfinal,7,1,the,3.997878313064575
critical,3,unambiguous,short,comma,nonfinal,7,2,stern,17.358657836914062
critical,3,unambiguous,short,comma,nonfinal,7,3,boss,11.812946319580078
critical,3,unambiguous,short,comma,nonfinal,7,4,"entered,",14.933794975280762
critical,3,unambiguous,short,comma,nonfinal,7,5,the,2.945795774459839
critical,3,unambiguous,short,comma,nonfinal,7,6,office,8.619891166687012
critical,3,unambiguous,short,comma,nonfinal,7,7,quieted,14.809285521507263
critical,3,unambiguous,short,comma,nonfinal,7,8,down,3.4431312084198
critical,3,unambiguous,short,comma,nonfinal,7,9,quickly.,11.179477334022522
critical,3,unambiguous,long,object,nonfinal,12,0,When,15.87193489074707
critical,3,unambiguous,long,object,nonfinal,12,1,the,3.997878313064575
critical,3,unambiguous,long,object,nonfinal,12,2,stern,17.358657836914062
critical,3,unambiguous,long,object,nonfinal,12,3,boss,11.812946319580078
critical,3,unambiguous,long,object,nonfinal,12,4,entered,10.425373077392578
critical,3,unambiguous,long,object,nonfinal,12,5,the,1.0570136308670044
critical,3,unambiguous,long,object,nonfinal,12,6,room,5.509608745574951
critical,3,unambiguous,long,object,nonfinal,12,7,the,7.062020301818848
critical,3,unambiguous,long,object,nonfinal,12,8,office,8.997119903564453
critical,3,unambiguous,long,object,nonfinal,12,9,bustling,16.54502820968628
critical,3,unambiguous,long,object,nonfinal,12,10,with,1.5307501554489136
critical,3,unambiguous,long,object,nonfinal,12,11,activity,12.408198356628418
