item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,6,unambiguous,short,comma,nonfinal,7,7,appeared,11.750008583068848
critical,6,unambiguous,short,comma,nonfinal,7,8,more,8.338841438293457
critical,6,unambiguous,short,comma,nonfinal,7,9,likely,7.594903945922852
critical,6,unambiguous,short,comma,nonfinal,7,10,to,0.9885177612304688
critical,6,unambiguous,short,comma,nonfinal,7,11,succeed.,3.235321164131165
critical,6,unambiguous,long,comma,nonfinal,10,0,After,20.946901321411133
critical,6,unambiguous,long,comma,nonfinal,10,1,the,3.189235210418701
critical,6,unambiguous,long,comma,nonfinal,10,2,new,9.022818565368652
critical,6,unambiguous,long,comma,nonfinal,10,3,doctor,14.082900047302246
critical,6,unambiguous,long,comma,nonfinal,10,4,"left,",8.45671832561493
critical,6,unambiguous,long,comma,nonfinal,10,5,the,2.5653235912323
critical,6,unambiguous,long,comma,nonfinal,10,6,operation,10.639283180236816
critical,6,unambiguous,long,comma,nonfinal,10,7,on,6.9194111824035645
critical,6,unambiguous,long,comma,nonfinal,10,8,the,2.0961039066314697
critical,6,unambiguous,long,comma,nonfinal,10,9,brain,7.188324451446533
critical,6,unambiguous,long,comma,nonfinal,10,10,appeared,10.364612579345703
critical,6,unambiguous,long,comma,nonfinal,10,11,more,8.087286949157715
critical,6,unambiguous,long,comma,nonfinal,10,12,likely,7.428702354431152
critical,6,unambiguous,long,comma,nonfinal,10,13,to,1.3565551042556765
critical,6,unambiguous,long,comma,nonfinal,10,14,succeed.,2.6392568349838257
critical,7,ambiguous,short,comma,final,6,0,While,22.07107925415039
critical,7,ambiguous,short,comma,final,6,1,the,2.881178617477417
critical,7,ambiguous,short,comma,final,6,2,mom,14.728574752807615
critical,7,ambiguous,short,comma,final,6,3,dressed,12.417582511901855
critical,7,ambiguous,short,comma,final,6,4,the,3.979579448699951
critical,7,ambiguous,short,comma,final,6,5,baby,3.211634397506714
critical,7,ambiguous,short,comma,final,6,6,cried.,21.75111961364746
critical,7,ambiguous,long,comma,final,8,0,While,22.07107925415039
critical,7,ambiguous,long,comma,final,8,1,the,2.881178617477417
critical,7,ambiguous,long,comma,final,8,2,mom,14.728574752807615
critical,7,ambiguous,long,comma,final,8,3,dressed,12.417582511901855
critical,7,ambiguous,long,comma,final,8,4,the,3.979579448699951
critical,7,ambiguous,long,comma,final,8,5,baby,3.211634397506714
critical,7,ambiguous,long,comma,final,8,6,she,9.917441368103027
critical,7,ambiguous,long,comma,final,8,7,adored,12.389966249465942
critical,7,ambiguous,long,comma,final,8,8,cried.,21.80802965164185
critical,7,unambiguous,short,comma,final,6,0,While,22.07107925415039
critical,7,unambiguous,short,comma,final,6,1,the,2.881178617477417
critical,7,unambiguous,short,comma,final,6,2,mom,14.728574752807615
critical,7,unambiguous,short,comma,final,6,3,"dressed,",21.47486686706543
critical,7,unambiguous,short,comma,final,6,4,the,1.7664378881454468
critical,7,unambiguous,short,comma,final,6,5,baby,5.0436787605285645
critical,7,unambiguous,short,comma,final,6,6,cried.,6.884451866149902
critical,7,unambiguous,long,comma,final,8,0,While,22.07107925415039
critical,7,unambiguous,long,comma,final,8,1,the,2.881178617477417
critical,7,unambiguous,long,comma,final,8,2,mom,14.728574752807615
critical,7,unambiguous,long,comma,final,8,3,"dressed,",21.47486686706543
critical,7,unambiguous,long,comma,final,8,4,the,1.7664378881454468
critical,7,unambiguous,long,comma,final,8,5,baby,5.0436787605285645
critical,7,unambiguous,long,comma,final,8,6,she,12.9664306640625
critical,7,unambiguous,long,comma,final,8,7,adored,11.28944206237793
critical,7,unambiguous,long,comma,final,8,8,cried.,9.8574059009552
critical,8,ambiguous,short,comma,nonfinal,6,0,As,18.92782974243164
critical,8,ambiguous,short,comma,nonfinal,6,1,the,3.4079036712646484
